audio_index,common_name,scientific_name
0,Black-eared Ground-Thrush,Geokichla camaronensis
0.5555555555555556,Gray Ground-Thrush,Geokichla princei
9.333333333333334,Crossley's Ground-Thrush,Geokichla crossleyi
4,Oberländer's Ground-Thrush,Geokichla oberlaenderi
0.1803921568627451,Abyssinian Ground-Thrush,Geokichla piaggiae
0.3178294573643411,Orange Ground-Thrush,Geokichla gurneyi
0.07131782945736434,Spot-winged Thrush,Geokichla spiloptera
0.07741935483870968,Ashy Thrush,Geokichla cinerea
0.03571428571428571,Buru Thrush,Geokichla dumasi
0.6,Seram Thrush,Geokichla joiceyi
0.35555555555555557,Chestnut-capped Thrush,Geokichla interpres
0.21428571428571427,Enggano Thrush,Geokichla leucolaema
0.046511627906976744,Chestnut-backed Thrush,Geokichla dohertyi
0.11267605633802817,Orange-banded Thrush,Geokichla peronii
0.034482758620689655,Slaty-backed Thrush,Geokichla schistacea
0.009950248756218905,Rusty-backed Thrush,Geokichla erythronota
0,Red-and-black Thrush,Geokichla mendeni
0.06625563633017392,Orange-headed Thrush,Geokichla citrina
0.11290322580645161,Chinese Thrush,Turdus mupinensis
0.036303630363036306,Ethiopian Thrush,Turdus simensis
0.01698841698841699,Groundscraper Thrush,Turdus litsitsirupa
0.059644322845417236,Mistle Thrush,Turdus viscivorus
0.1365689944494643,Song Thrush,Turdus philomelos
0.06896551724137931,African Bare-eyed Thrush,Turdus tephronotus
0,Somali Thrush,Turdus ludoviciae
0.05751556477912837,Chinese Blackbird,Turdus mandarinus
0.051617343427391604,Kurrichane Thrush,Turdus libonyana
0.08064516129032258,Comoro Thrush,Turdus bewsheri
0.022144522144522144,Karoo Thrush,Turdus smithi
0.17088607594936708,Yemen Thrush,Turdus menachensis
0.03804347826086957,Olive Thrush,Turdus olivaceus
0.07927312641014696,Redwing,Turdus iliacus
0.051362683438155136,Mountain Thrush,Turdus plebejus
0.15677966101694915,Forest Thrush,Turdus lherminieri
0.05430566330488751,Abyssinian Thrush,Turdus abyssinicus
0.12195121951219512,Taita Thrush,Turdus helleri
0.10638297872340426,Usambara Thrush,Turdus roehli
0.08549663053032523,Eurasian Blackbird,Turdus merula
0.20653029110936272,Yellow-legged Thrush,Turdus flavipes
2.7464788732394365,Lawrence's Thrush,Turdus lawrencii
0.08893299310084113,Pale-breasted Thrush,Turdus leucomelas
0.22113821138211381,Cocoa Thrush,Turdus fumigatus
0.5625,Hauxwell's Thrush,Turdus hauxwelli
0.10852043753598158,White-throated Thrush,Turdus assimilis
0.24815157116451017,White-necked Thrush,Turdus albicollis
0.14583333333333334,Pale-vented Thrush,Turdus obsoletus
0.06371069182389937,Rufous-bellied Thrush,Turdus rufiventris
0.08846815834767642,Spectacled Thrush,Turdus nudigenis
0.047530864197530866,Ecuadorian Thrush,Turdus maculirostris
0.49038461538461536,Varzea Thrush,Turdus sanchezorum
0.057221859518414686,Clay-colored Thrush,Turdus grayi
0.8,Unicolored Thrush,Turdus haplochrous
0.14,Sulawesi Thrush,Turdus turdoides
0.39893617021276595,Black Thrush,Turdus infuscatus
0.035944700460829496,Sooty Thrush,Turdus nigrescens
0.03944734886772119,American Robin,Turdus migratorius
0.036097885062562285,Rufous-backed Robin,Turdus rufopalliatus
0.04794520547945205,Rufous-collared Robin,Turdus rufitorques
0.05328719723183391,African Thrush,Turdus pelios
NA,Grand Cayman Thrush,Turdus ravidus
0.0734632683658171,White-chinned Thrush,Turdus aurantius
0.037483655382827254,Red-legged Thrush,Turdus plumbeus
0,Principe Thrush,Turdus xanthorhynchus
0.014285714285714285,Sao Tome Thrush,Turdus olivaceofuscus
0.09019607843137255,Taiwan Thrush,Turdus niveiceps
0.17365269461077845,La Selle Thrush,Turdus swalesi
0.10358565737051793,White-eyed Thrush,Turdus jamaicensis
0.4230769230769231,Pale-eyed Thrush,Turdus leucops
0.07869142351900972,Austral Thrush,Turdus falcklandii
0.0598669623059867,Plumbeous-backed Thrush,Turdus reevei
0.7225274725274725,Blacksmith Thrush,Turdus subalaris
0.11627906976744186,Pantepui Thrush,Turdus murinus
0.046153846153846156,Tristan Thrush,Turdus eremita
0.04579792256846081,Creamy-bellied Thrush,Turdus amaurochalinus
0.0614406779661017,Black-billed Thrush,Turdus ignobilis
0.14864864864864866,Campina Thrush,Turdus arthuri
0.05897435897435897,Marañon Thrush,Turdus maranonicus
0.11936936936936937,Chestnut-bellied Thrush,Turdus fulviventris
0.29904306220095694,Black-hooded Thrush,Turdus olivater
0.41643835616438357,Andean Slaty Thrush,Turdus nigriceps
0.07152202354993459,Great Thrush,Turdus fuscater
0.22072451558550968,Glossy-black Thrush,Turdus serranus
0.07958348828560803,Chiguanco Thrush,Turdus chiguanco
0.04538087520259319,Gray-winged Blackbird,Turdus boulboul
0.0830979284369115,Indian Blackbird,Turdus simillimus
0.038834951456310676,Tickell's Thrush,Turdus unicolor
0.04067796610169491,Black-breasted Thrush,Turdus dissimilis
0.05276073619631902,Japanese Thrush,Turdus cardis
0.06653992395437262,Gray-backed Thrush,Turdus hortulorum
0.03409375783404362,Pale Thrush,Turdus pallidus
0.0640495867768595,Gray-sided Thrush,Turdus feae
0.0336417157275021,Eyebrowed Thrush,Turdus obscurus
0.03576158940397351,Brown-headed Thrush,Turdus chrysolaus
0.17834394904458598,Izu Thrush,Turdus celaenops
0,Mindoro Island-Thrush,Turdus mindorensis
0.13513513513513514,Luzon Island-Thrush,Turdus thomassoni
0.024691358024691357,Mindanao Island-Thrush,Turdus nigrorum
0.046052631578947366,Christmas Island-Thrush,Turdus erythropleurus
0.019230769230769232,Wallacean Island-Thrush,Turdus schlegelii
0.05185185185185185,Sundaic Island-Thrush,Turdus javanicus
0.5,Moluccan Island-Thrush,Turdus deningeri
0.041666666666666664,Papuan Island-Thrush,Turdus papuensis
NA,Bismarck Island-Thrush,Turdus heinrothi
0.5,Bougainville Island-Thrush,Turdus bougainvillei
0,Solomons Island-Thrush,Turdus kulambangrae
1,Vanikoro Island-Thrush,Turdus vanikorensis
NA,White-headed Island-Thrush,Turdus pritzbueri
0.16666666666666666,New Caledonian Island-Thrush,Turdus xanthopus
NA,Tasman Sea Island-Thrush,Turdus poliocephalus
4,Samoan Island-Thrush,Turdus samoensis
1.037037037037037,Fiji Island-Thrush,Turdus ruficeps
0.024193548387096774,Tibetan Blackbird,Turdus maximus
0.08264462809917356,White-backed Thrush,Turdus kessleri
0.02594980550967123,Fieldfare,Turdus pilaris
0.06322350845948353,White-collared Blackbird,Turdus albocinctus
0.06493506493506493,Chestnut Thrush,Turdus rubrocanus
0.0360082304526749,Ring Ouzel,Turdus torquatus
0.016883116883116882,Black-throated Thrush,Turdus atrogularis
0.01563721657544957,Red-throated Thrush,Turdus ruficollis
0.007760141093474427,Dusky Thrush,Turdus eunomus
0.015682174594877155,Naumann's Thrush,Turdus naumanni
0.008641382621219395,Gray-streaked Flycatcher,Muscicapa griseisticta
0.005331302361005331,Dark-sided Flycatcher,Muscicapa sibirica
0.028951486697965573,Ferruginous Flycatcher,Muscicapa ferruginea
0.02002173788684858,Asian Brown Flycatcher,Muscicapa dauurica
0.07142857142857142,Ashy-breasted Flycatcher,Muscicapa randi
0.06382978723404255,Sumba Brown Flycatcher,Muscicapa segregata
0.005676289328576062,Brown-breasted Flycatcher,Muscicapa muttui
0.15,Sulawesi Brown Flycatcher,Muscicapa sodhii
0.014824797843665768,Brown-streaked Flycatcher,Muscicapa williamsoni
0.03195266272189349,African Dusky Flycatcher,Muscicapa adusta
0.024691358024691357,Little Flycatcher,Muscicapa epulata
0.09803921568627451,Yellow-footed Flycatcher,Muscicapa sethsmithi
0.03510430247718383,Spotted Flycatcher,Muscicapa striata
0.07258064516129033,Gambaga Flycatcher,Muscicapa gambagae
0.02329450915141431,Swamp Flycatcher,Muscicapa aquatica
0.013232514177693762,Cassin's Flycatcher,Muscicapa cassini
0.04081632653061224,Böhm's Flycatcher,Myopornis boehmi
0.02158273381294964,Ussher's Flycatcher,Artomyias ussheri
0.04580152671755725,Sooty Flycatcher,Artomyias fuliginosa
0.048426150121065374,Dusky-blue Flycatcher,Bradornis comitatus
0.009640666082383873,Marico Flycatcher,Bradornis mariquensis
0.014067278287461774,African Gray Flycatcher,Bradornis microrhynchus
0.018590998043052837,Pale Flycatcher,Agricola pallidus
0.0024330900243309003,Chat Flycatcher,Agricola infuscatus
0.025,White-browed Forest-Flycatcher,Fraseria cinerascens
0.1076923076923077,African Forest-Flycatcher,Fraseria ocreata
0.918918918918919,Gray-throated Tit-Flycatcher,Fraseria griseigularis
0.1073170731707317,Gray Tit-Flycatcher,Fraseria plumbea
0.11428571428571428,Olivaceous Flycatcher,Fraseria olivascens
0.2,Chapin's Flycatcher,Fraseria lendu
0.11290322580645161,Tessmann's Flycatcher,Fraseria tessmanni
0.03731343283582089,Ashy Flycatcher,Fraseria caerulescens
0.033816425120772944,Herero Chat,Namibornis herero
0.007957559681697613,Silverbird,Empidornis semipartitus
0.0203125,Fiscal Flycatcher,Sigelus silens
0.05555555555555555,Yellow-eyed Black-Flycatcher,Melaenornis ardesiacus
0.2857142857142857,Nimba Flycatcher,Melaenornis annamarulae
0.023957409050576754,Northern Black-Flycatcher,Melaenornis edolioides
0.023521026372059873,Southern Black-Flycatcher,Melaenornis pammelaina
0.011847065158858373,White-eyed Slaty-Flycatcher,Melaenornis fischeri
0.11428571428571428,Angola Slaty-Flycatcher,Melaenornis brunneus
0.042328042328042326,Abyssinian Slaty-Flycatcher,Melaenornis chocolatinus
0.030303030303030304,Grande Comore Flycatcher,Humblotia flavirostris
0.4888888888888889,White-tailed Alethe,Alethe diademata
0.5487804878048781,Fire-crested Alethe,Alethe castanea
0.03439153439153439,Karoo Scrub-Robin,Tychaedon coryphoeus
0.42857142857142855,Forest Scrub-Robin,Tychaedon leucosticta
0.1956521739130435,Brown Scrub-Robin,Tychaedon signata
0.09392898052691867,Bearded Scrub-Robin,Tychaedon quadrivirgata
0.1532258064516129,Miombo Scrub-Robin,Tychaedon barbata
0.03321976149914821,Black Scrub-Robin,Cercotrichas podobe
0.042155009451795844,Rufous-tailed Scrub-Robin,Cercotrichas galactotes
0.032219570405727926,Kalahari Scrub-Robin,Cercotrichas paena
0.20089285714285715,Brown-backed Scrub-Robin,Cercotrichas hartlaubi
0.13799843627834246,White-browed Scrub-Robin,Cercotrichas leucophrys
0.07189672293942403,Indian Robin,Copsychus fulicatus
0.14202187853640136,Oriental Magpie-Robin,Copsychus saularis
0.45454545454545453,Rufous-tailed Shama,Copsychus pyrropygus
0.13144058885383805,Madagascar Magpie-Robin,Copsychus albospecularis
0.034334763948497854,Seychelles Magpie-Robin,Copsychus sechellarum
0.306282722513089,Philippine Magpie-Robin,Copsychus mindanensis
0.09272424746634397,White-rumped Shama,Copsychus malabaricus
0.0650887573964497,Sri Lankan Shama,Copsychus leggei
0.08839050131926121,White-crowned Shama,Copsychus stricklandii
0,Maratua Shama,Copsychus barbouri
NA,Kangean Shama,Copsychus nigricauda
0.09340659340659341,Andaman Shama,Copsychus albiventris
NA,Larwo Shama,Copsychus omissus
0.5033112582781457,White-browed Shama,Copsychus luzoniensis
0.8245614035087719,Visayan Shama,Copsychus superciliaris
0.08363636363636363,White-vented Shama,Copsychus niger
0.8269230769230769,Black Shama,Copsychus cebuensis
0.28,White-tailed Flycatcher,Leucoptilon concretum
0.17817371937639198,Nilgiri Sholakili,Sholicola major
0.16607142857142856,White-bellied Sholakili,Sholicola albiventris
0.06304595518420053,Large Niltava,Niltava grandis
0.09616213885295385,Small Niltava,Niltava macgrigoriae
0.05183585313174946,Fujian Niltava,Niltava davidi
0.032037437005039596,Rufous-bellied Niltava,Niltava sundara
0.026785714285714284,Rufous-vented Niltava,Niltava sumatrana
0.03488372093023256,Chinese Vivid Niltava,Niltava oatesi
0.08345534407027819,Taiwan Vivid Niltava,Niltava vivida
0.04142011834319527,Blue-and-white Flycatcher,Cyanoptila cyanomelana
0.04805491990846682,Zappey's Flycatcher,Cyanoptila cumatilis
0.1702127659574468,Matinan Flycatcher,Eumyias sanfordi
0.12931034482758622,Blue-fronted Flycatcher,Eumyias hoevelli
0.012552301255230125,Timor Blue Flycatcher,Eumyias hyacinthinus
0.07142857142857142,Flores Jungle Flycatcher,Eumyias oscillans
0,Sumba Jungle Flycatcher,Eumyias stresemanni
0.022267206477732792,Dull-blue Flycatcher,Eumyias sordidus
0.02501226091221187,Nilgiri Flycatcher,Eumyias albicaudatus
0.030329289428076257,Indigo Flycatcher,Eumyias indigo
0.014905487551003413,Verditer Flycatcher,Eumyias thalassinus
0.02,Buru Jungle Flycatcher,Eumyias additus
0.04669887278582931,Turquoise Flycatcher,Eumyias panayensis
0.18829113924050633,White-gorgeted Flycatcher,Anthipes monileger
0.060066740823136816,Rufous-browed Flycatcher,Anthipes solitaris
NA,Rück's Blue Flycatcher,Cyornis ruckii
0.25,Blue-breasted Blue Flycatcher,Cyornis herioti
NA,Rufous-breasted Blue Flycatcher,Cyornis camarinensis
0.06163194444444445,Hainan Blue Flycatcher,Cyornis hainanus
0.03404850746268657,White-bellied Blue Flycatcher,Cyornis pallidipes
0.14539579967689822,Pale-chinned Flycatcher,Cyornis poliogenys
0.13493530499075784,Pale Blue Flycatcher,Cyornis unicolor
0.08633582596872875,Blue-throated Flycatcher,Cyornis rubeculoides
0.05183727034120735,Chinese Blue Flycatcher,Cyornis glaucicomans
0.07775768535262206,Large Blue Flycatcher,Cyornis magnirostris
0.07468477206595538,Hill Blue Flycatcher,Cyornis whitei
0.08108108108108109,Javan Blue Flycatcher,Cyornis banyumas
0.020671834625323,Dayak Blue Flycatcher,Cyornis montanus
0.5238095238095238,Meratus Blue Flycatcher,Cyornis kadayangensis
0.43103448275862066,Sunda Blue Flycatcher,Cyornis caerulatus
0.037953795379537955,Malaysian Blue Flycatcher,Cyornis turcosus
0.04371584699453552,Palawan Blue Flycatcher,Cyornis lemprieri
0.16176470588235295,Bornean Blue Flycatcher,Cyornis superbus
0.0997629599093064,Tickell's Blue Flycatcher,Cyornis tickelliae
0.041207474844274075,Indochinese Blue Flycatcher,Cyornis sumatrensis
0.10714285714285714,Mangrove Blue Flycatcher,Cyornis rufigastra
0.12834224598930483,Sulawesi Blue Flycatcher,Cyornis omissus
0,Kalao Blue Flycatcher,Cyornis kalaoensis
0.013574660633484163,Brown-chested Jungle Flycatcher,Cyornis brunneatus
0.16,Nicobar Jungle Flycatcher,Cyornis nicobaricus
0.16558441558441558,Gray-chested Jungle Flycatcher,Cyornis umbratilis
0.043478260869565216,Fulvous-chested Jungle Flycatcher,Cyornis olivaceus
0.03076923076923077,Philippine Jungle Flycatcher,Cyornis ruficauda
0.6666666666666666,Sulu Jungle Flycatcher,Cyornis ocularis
0.023809523809523808,Crocker Jungle Flycatcher,Cyornis ruficrissa
1.1111111111111112,Banggai Jungle Flycatcher,Cyornis pelingensis
0.5,Sula Jungle Flycatcher,Cyornis colonus
0.1839080459770115,White-bellied Robin-Chat,Cossyphicula roberti
0.34210526315789475,Mountain Robin-Chat,Cossyphicula isabellae
0.2222222222222222,Archer's Robin-Chat,Dessonornis archeri
0.2878787878787879,Olive-flanked Robin-Chat,Dessonornis anomalus
0.054286561851082764,Cape Robin-Chat,Dessonornis caffer
0.08552631578947369,White-throated Robin-Chat,Dessonornis humeralis
1.0172413793103448,Blue-shouldered Robin-Chat,Cossypha cyanocampter
0.26851851851851855,Rüppell's Robin-Chat,Cossypha semirufa
0.12350877192982457,White-browed Robin-Chat,Cossypha heuglini
0.17095115681233933,Red-capped Robin-Chat,Cossypha natalensis
0.1358695652173913,Chorister Robin-Chat,Cossypha dichroa
0.15384615384615385,White-headed Robin-Chat,Cossypha heinrichi
0.11573236889692586,Snowy-crowned Robin-Chat,Cossypha niveicapilla
0.07386363636363637,White-crowned Robin-Chat,Cossypha albicapillus
0.09836065573770492,Angola Cave-Chat,Xenocopsychus ansorgei
0.032552083333333336,Collared Palm-Thrush,Cichladusa arquata
0.08187134502923976,Rufous-tailed Palm-Thrush,Cichladusa ruficauda
0.09512578616352202,Spotted Morning-Thrush,Cichladusa guttata
0.1127231915110703,European Robin,Erithacus rubecula
0.0804416403785489,White-starred Robin,Pogonocichla stellata
0.25,Swynnerton's Robin,Swynnertonia swynnertoni
0.13095238095238096,Brown-chested Alethe,Chamaetylas poliocephala
0.09375,Red-throated Alethe,Chamaetylas poliophrys
0.09090909090909091,Thyolo Alethe,Chamaetylas choloensis
0.5862068965517241,White-chested Alethe,Chamaetylas fuelleborni
0.3333333333333333,Olive-backed Forest Robin,Stiphrornis pyrrholaemus
0.7066666666666667,Orange-breasted Forest Robin,Stiphrornis erythrothorax
0.7727272727272727,Yellow-breasted Forest Robin,Stiphrornis mabirae
0.07766990291262135,Gray-winged Robin-Chat,Sheppardia polioptera
0.875,Short-tailed Akalat,Sheppardia poensis
0.1,Bocage's Akalat,Sheppardia bocagei
0.21052631578947367,Lowland Akalat,Sheppardia cyornithopsis
0.09195402298850575,Equatorial Akalat,Sheppardia aequatorialis
0.7142857142857143,Sharpe's Akalat,Sheppardia sharpei
0.3333333333333333,East Coast Akalat,Sheppardia gunningi
0.225,Gabela Akalat,Sheppardia gabela
0.24,Usambara Akalat,Sheppardia montana
0.42857142857142855,Iringa Akalat,Sheppardia lowei
0,Rubeho Akalat,Sheppardia aurantiithorax
0.01639344262295082,Bagobo Robin,Leonardina woodi
0.02107728337236534,Eyebrowed Jungle Flycatcher,Vauriella gularis
0,Rusty-flanked Jungle Flycatcher,Vauriella insignis
0.37142857142857144,Negros Jungle Flycatcher,Vauriella albigularis
0,Mindanao Jungle Flycatcher,Vauriella goodfellowi
1,Great Shortwing,Heinrichia calligyna
0.46551724137931033,Rusty-bellied Shortwing,Brachypteryx hyperythra
0.25683512841756423,Lesser Shortwing,Brachypteryx leucophris
0.18741058655221746,Himalayan Shortwing,Brachypteryx cruralis
1.2222222222222223,Chinese Shortwing,Brachypteryx sinensis
1.2241379310344827,Taiwan Shortwing,Brachypteryx goodfellowi
0.7755102040816326,Philippine Shortwing,Brachypteryx poliogyna
0.21978021978021978,Bornean Shortwing,Brachypteryx erythrogyna
0.4146341463414634,Sumatran Shortwing,Brachypteryx saturata
0.3953488372093023,Javan Shortwing,Brachypteryx montana
0.42857142857142855,Flores Shortwing,Brachypteryx floris
0.045454545454545456,Gould's Shortwing,Heteroxenicus stellatus
0.147005444646098,Rufous-tailed Robin,Larvivora sibilans
0.046875,Rufous-headed Robin,Larvivora ruficeps
0.12244897959183673,Japanese Robin,Larvivora akahige
0.2,Izu Robin,Larvivora tanensis
0.14012738853503184,Ryukyu Robin,Larvivora komadori
0.10181818181818182,Okinawa Robin,Larvivora namiyei
0.13643764246173884,Indian Blue Robin,Larvivora brunnea
0.051522914887560486,Siberian Blue Robin,Larvivora cyane
0.027158774373259052,White-throated Robin,Irania gutturalis
0.2545454545454545,Thrush Nightingale,Luscinia luscinia
0.46284445605328456,Common Nightingale,Luscinia megarhynchos
0.16666666666666666,White-bellied Redstart,Luscinia phaenicuroides
0.029954523245762393,Bluethroat,Luscinia svecica
0.0703125,Sri Lanka Whistling-Thrush,Myophonus blighi
0.10526315789473684,Shiny Whistling-Thrush,Myophonus melanurus
0.05865921787709497,Javan Whistling-Thrush,Myophonus glaucinus
0.057692307692307696,Sumatran Whistling-Thrush,Myophonus castaneus
0.0297029702970297,Bornean Whistling-Thrush,Myophonus borneensis
0.17391304347826086,Malayan Whistling-Thrush,Myophonus robinsoni
0.19879518072289157,Malabar Whistling-Thrush,Myophonus horsfieldii
0.11058981233243968,Taiwan Whistling-Thrush,Myophonus insularis
0.05017826488841939,Blue Whistling-Thrush,Myophonus caeruleus
0.005365853658536586,Little Forktail,Enicurus scouleri
0.1320754716981132,White-crowned Forktail,Enicurus leschenaulti
0.05782312925170068,Bornean Forktail,Enicurus borneensis
0.031137724550898204,Spotted Forktail,Enicurus maculatus
0.03070175438596491,Sunda Forktail,Enicurus velatus
0.04159132007233273,Chestnut-naped Forktail,Enicurus ruficapillus
0.05,Black-backed Forktail,Enicurus immaculatus
0.024035774175517048,Slaty-backed Forktail,Enicurus schistaceus
0.06651376146788991,Firethroat,Calliope pectardens
0.23529411764705882,Blackthroat,Calliope obscura
0.1253300832825513,Siberian Rubythroat,Calliope calliope
0.07142857142857142,Himalayan Rubythroat,Calliope pectoralis
0.03995433789954338,Chinese Rubythroat,Calliope tschebaiewi
0.08714596949891068,White-tailed Robin,Myiomela leucura
0.07547169811320754,Sumatran Robin,Myiomela sumatrana
0.07317073170731707,Javan Robin,Myiomela diana
0.32857142857142857,Blue-fronted Robin,Cinclidium frontale
0.02024482109227872,Red-flanked Bluetail,Tarsiger cyanurus
0.5833333333333334,Qilian Bluetail,Tarsiger albocoeruleus
0.024864024864024864,Himalayan Bluetail,Tarsiger rufilatus
0.01839080459770115,Rufous-breasted Bush-Robin,Tarsiger hyperythrus
0.08459869848156182,White-browed Bush-Robin,Tarsiger indicus
0.2623456790123457,Taiwan Bush-Robin,Tarsiger formosanus
0.058637083993660855,Golden Bush-Robin,Tarsiger chrysaeus
0.0891891891891892,Collared Bush-Robin,Tarsiger johnstoniae
0.034809316611210644,Yellow-rumped Flycatcher,Ficedula zanthopygia
0.0367816091954023,Green-backed Flycatcher,Ficedula elisae
0.04258571740554706,Narcissus Flycatcher,Ficedula narcissina
0.1095890410958904,Ryukyu Flycatcher,Ficedula owstoni
0.009602194787379973,Mugimaki Flycatcher,Ficedula mugimaki
0.06691449814126393,Slaty-backed Flycatcher,Ficedula erithacus
0.06672025723472669,Black-and-orange Flycatcher,Ficedula nigrorufa
0.08397932816537468,Slaty-blue Flycatcher,Ficedula tricolor
0.0634098997088321,Snowy-browed Flycatcher,Ficedula hyperythra
0.08370044052863436,Pygmy Flycatcher,Ficedula hodgsoni
0.039222873900293255,Rufous-gorgeted Flycatcher,Ficedula strophiata
0.035523978685612786,Sapphire Flycatcher,Ficedula sapphira
0.04432222581688774,Little Pied Flycatcher,Ficedula westermanni
0.04214153193745031,Ultramarine Flycatcher,Ficedula superciliaris
0.0479628674574523,Rusty-tailed Flycatcher,Ficedula ruficauda
0.0529610492845787,Taiga Flycatcher,Ficedula albicilla
0.053144375553587246,Kashmir Flycatcher,Ficedula subrubra
0.07398354110649392,Red-breasted Flycatcher,Ficedula parva
0.017058823529411765,Semicollared Flycatcher,Ficedula semitorquata
0.05494102228047182,European Pied Flycatcher,Ficedula hypoleuca
0.04242424242424243,Atlas Flycatcher,Ficedula speculigera
0.08486130700517161,Collared Flycatcher,Ficedula albicollis
0.038461538461538464,Tanimbar Flycatcher,Ficedula riedeli
0.11914893617021277,Rufous-chested Flycatcher,Ficedula dumetoria
0.09558823529411764,Palawan Flycatcher,Ficedula platenae
2.5,Furtive Flycatcher,Ficedula disposita
0.15789473684210525,Rufous-throated Flycatcher,Ficedula rufigula
0.024691358024691357,Damar Flycatcher,Ficedula henrici
0.05128205128205128,Cinnamon-chested Flycatcher,Ficedula buruensis
0.2,Lompobattang Flycatcher,Ficedula bonthaina
0.12,Sumba Flycatcher,Ficedula harterti
0.03488372093023256,Black-banded Flycatcher,Ficedula timorensis
0.11764705882352941,Little Slaty Flycatcher,Ficedula basilanica
0.03305785123966942,Cryptic Flycatcher,Ficedula crypta
0.029850746268656716,Bundok Flycatcher,Ficedula luzoniensis
0.029140648230746358,Blue-fronted Redstart,Phoenicurus frontalis
0.020101719544683944,Plumbeous Redstart,Phoenicurus fuliginosus
0.044444444444444446,Luzon Redstart,Phoenicurus bicolor
0.020191285866099893,Rufous-backed Redstart,Phoenicurus erythronotus
0.01685630004214075,White-capped Redstart,Phoenicurus leucocephalus
0.042735042735042736,Ala Shan Redstart,Phoenicurus alaschanicus
0.0248565965583174,Blue-capped Redstart,Phoenicurus coeruleocephala
0.016301292861157952,Moussier's Redstart,Phoenicurus moussieri
0.05873244110164805,Common Redstart,Phoenicurus phoenicurus
0.02127659574468085,Hodgson's Redstart,Phoenicurus hodgsoni
0.016129032258064516,White-throated Redstart,Phoenicurus schisticeps
0.018459915611814346,White-winged Redstart,Phoenicurus erythrogastrus
0.025608570847365685,Black Redstart,Phoenicurus ochruros
0.016739708312378764,Daurian Redstart,Phoenicurus auroreus
0.031096563011456628,Little Rock-Thrush,Monticola rufocinereus
0.01967729240456513,Chestnut-bellied Rock-Thrush,Monticola rufiventris
0.02103120759837178,White-throated Rock-Thrush,Monticola gularis
0.017067759003242873,Blue-capped Rock-Thrush,Monticola cinclorhyncha
0.008210180623973728,Short-toed Rock-Thrush,Monticola brevipes
0.0073964497041420114,Sentinel Rock-Thrush,Monticola explorator
0.037900874635568516,Littoral Rock-Thrush,Monticola imerina
0,Amber Mountain Rock-Thrush,Monticola erythronotus
0.04174573055028463,Forest Rock-Thrush,Monticola sharpei
0.012268935056437101,Rufous-tailed Rock-Thrush,Monticola saxatilis
0.016802212772984354,Blue Rock-Thrush,Monticola solitarius
0.08597285067873303,Miombo Rock-Thrush,Monticola angolensis
0.02071563088512241,Cape Rock-Thrush,Monticola rupestris
0.01,White-winged Cliff-Chat,Monticola semirufus
0.011002876899005703,Whinchat,Saxicola rubetra
0.0022753128555176336,White-browed Bushchat,Saxicola macrorhynchus
0.01098901098901099,White-throated Bushchat,Saxicola insignis
0.010007698229407237,Fuerteventura Stonechat,Saxicola dacotiae
0.014220859847896943,European Stonechat,Saxicola rubicola
0.003965902356748872,Siberian Stonechat,Saxicola maurus
0.00302999697000303,Amur Stonechat,Saxicola stejnegeri
0.02121433796634967,African Stonechat,Saxicola torquatus
0.12931034482758622,Reunion Stonechat,Saxicola tectes
0.023036649214659685,White-tailed Stonechat,Saxicola leucurus
0.02870880403323686,Pied Bushchat,Saxicola caprata
0.02976190476190476,Jerdon's Bushchat,Saxicola jerdoni
0.027122976427151377,Gray Bushchat,Saxicola ferreus
0.02727272727272727,Timor Bushchat,Saxicola gutturalis
0.019305019305019305,Buff-streaked Chat,Campicoloides bifasciatus
0.03167420814479638,Sickle-winged Chat,Emarginata sinuata
0.0211864406779661,Karoo Chat,Emarginata schlegelii
0.02968036529680365,Tractrac Chat,Emarginata tractrac
0.021374045801526718,Moorland Chat,Pinarochroa sordida
0.030921459492888066,Mocking Cliff-Chat,Thamnolaea cinnamomeiventris
0.03131749460043196,Sooty Chat,Myrmecocichla nigra
0.0263671875,Northern Anteater-Chat,Myrmecocichla aethiops
0.01763668430335097,Southern Anteater-Chat,Myrmecocichla formicivora
0.027777777777777776,Congo Moor Chat,Myrmecocichla tholloni
0.012057272042200452,Mountain Chat,Myrmecocichla monticola
0.018867924528301886,Rüppell's Chat,Myrmecocichla melaena
0.05548387096774193,Arnot's Chat,Myrmecocichla arnotti
0.006176081339411382,Northern Wheatear,Oenanthe oenanthe
0.01037037037037037,Atlas Wheatear,Oenanthe seebohmi
0.012980269989615784,Capped Wheatear,Oenanthe pileata
0.08849557522123894,Buff-breasted Wheatear,Oenanthe bottae
0.03333333333333333,Rusty-breasted Wheatear,Oenanthe frenata
0.007505225156754703,Isabelline Wheatear,Oenanthe isabellina
0.01639344262295082,Heuglin's Wheatear,Oenanthe heuglinii
0.001943634596695821,Hooded Wheatear,Oenanthe monacha
0.006963933063091155,Desert Wheatear,Oenanthe deserti
0.02068400573417981,Western Black-eared Wheatear,Oenanthe hispanica
0.02364864864864865,Cyprus Wheatear,Oenanthe cypriaca
0.009041591320072333,Eastern Black-eared Wheatear,Oenanthe melanoleuca
0.005432877672625307,Pied Wheatear,Oenanthe pleschanka
0.02631578947368421,White-fronted Black-Chat,Oenanthe albifrons
0,Somali Wheatear,Oenanthe phillipsi
0.012605042016806723,Red-rumped Wheatear,Oenanthe moesta
0.028467908902691512,Blackstart,Oenanthe melanura
